timestamp,page,ram_used_gb,ram_percent,gpu_used_mb,gpu_total_mb,gpu_free_mb
2026-01-26T14:23:56.577974,437,4.32,17.7,149,1244,187
2026-01-26T14:24:01.860684,438,4.11,16.8,149,1244,187
2026-01-26T14:24:06.923556,439,4.25,17.4,149,1244,187
2026-01-26T14:24:11.449643,440,4.14,16.9,149,1244,187
2026-01-26T14:24:15.832946,441,4.15,17.0,149,1244,187
2026-01-26T14:24:23.047615,442,4.39,18.0,149,1244,187
2026-01-26T14:24:24.165760,443,4.37,17.9,149,1244,187
2026-01-26T14:24:25.163630,444,4.33,17.7,149,1244,187
2026-01-26T14:24:31.913331,445,4.22,17.3,149,1244,187
2026-01-26T14:24:32.959397,446,4.22,17.2,149,1244,187
2026-01-26T14:24:39.597807,447,4.23,17.3,149,1244,187
2026-01-26T14:24:40.594070,448,4.23,17.3,149,1244,187
2026-01-26T14:24:47.325385,449,4.38,17.9,149,1244,187
2026-01-26T14:24:48.326860,450,4.39,17.9,149,1244,187
2026-01-26T14:24:53.431934,451,4.24,17.3,149,1244,187
2026-01-26T14:24:54.528967,452,4.25,17.4,149,1244,187
2026-01-26T14:24:59.632963,453,4.23,17.3,149,1244,187
2026-01-26T14:25:00.724406,454,4.24,17.3,149,1244,187
2026-01-26T14:25:02.622839,455,4.39,18.0,149,1244,187
2026-01-26T14:25:07.019996,456,4.31,17.6,149,1244,187
2026-01-26T14:25:08.034200,457,4.25,17.4,149,1244,187
2026-01-26T14:25:14.362805,458,4.49,18.3,149,1244,187
2026-01-26T14:25:15.499733,459,4.43,18.1,149,1244,187
2026-01-26T14:25:16.620075,460,4.39,18.0,149,1244,187
2026-01-26T14:25:17.731934,461,4.35,17.8,149,1244,187
2026-01-26T14:25:18.836148,462,4.31,17.6,149,1244,187
2026-01-26T14:25:19.923152,463,4.27,17.4,149,1244,187
2026-01-26T14:25:25.520624,464,4.44,18.1,149,1244,187
2026-01-26T14:25:26.679283,465,4.43,18.1,149,1244,187
2026-01-26T14:25:27.717039,466,4.39,18.0,149,1244,187
2026-01-26T14:25:32.344330,467,4.38,17.9,149,1244,187
2026-01-26T14:25:33.452474,468,4.33,17.7,149,1244,187
2026-01-26T14:25:34.489778,469,4.28,17.5,149,1244,187
2026-01-26T14:25:44.314175,470,4.84,19.8,149,1244,187
2026-01-26T14:25:45.442637,471,4.78,19.5,149,1244,187
2026-01-26T14:25:46.516780,472,4.74,19.4,149,1244,187
2026-01-26T14:25:47.625879,473,4.70,19.2,149,1244,187
2026-01-26T14:25:48.737101,474,4.65,19.0,149,1244,187
2026-01-26T14:25:49.884829,475,4.69,19.2,149,1244,187
2026-01-26T14:25:51.003852,476,4.69,19.2,149,1244,187
2026-01-26T14:25:52.128768,477,4.52,18.5,149,1244,187
2026-01-26T14:25:53.263262,478,4.48,18.3,149,1244,187
2026-01-26T14:25:54.396513,479,4.44,18.2,149,1244,187
2026-01-26T14:25:55.546476,480,4.40,18.0,149,1244,187
2026-01-26T14:25:56.665846,481,4.36,17.8,149,1244,187
2026-01-26T14:25:57.757643,482,4.32,17.7,149,1244,187
2026-01-26T14:25:58.872959,483,4.27,17.5,149,1244,187
2026-01-26T14:25:59.885195,484,4.23,17.3,149,1244,187
2026-01-26T14:26:07.095939,485,4.62,18.9,149,1244,187
2026-01-26T14:26:08.189198,486,4.60,18.8,149,1244,187
2026-01-26T14:26:09.291458,487,4.57,18.7,149,1244,187
2026-01-26T14:26:10.401844,488,4.54,18.5,149,1244,187
2026-01-26T14:26:11.530407,489,4.49,18.4,149,1244,187
2026-01-26T14:26:12.655439,490,4.45,18.2,149,1244,187
2026-01-26T14:26:13.805025,491,4.41,18.0,149,1244,187
2026-01-26T14:26:14.820189,492,4.37,17.9,149,1244,187
2026-01-26T14:26:21.074951,493,4.39,17.9,149,1244,187
2026-01-26T14:26:22.210690,494,4.38,17.9,149,1244,187
2026-01-26T14:26:23.339563,495,4.35,17.8,149,1244,187
2026-01-26T14:26:24.450930,496,4.31,17.6,149,1244,187
2026-01-26T14:26:25.497729,497,4.28,17.5,149,1244,187
2026-01-26T14:26:30.463424,498,4.30,17.6,149,1244,187
2026-01-26T14:26:31.578334,499,4.31,17.6,149,1244,187
2026-01-26T14:26:32.622857,500,4.27,17.5,149,1244,187
2026-01-26T14:26:37.208063,501,4.47,18.3,149,1244,187
2026-01-26T14:26:38.265750,502,4.42,18.1,149,1244,187
2026-01-26T14:26:46.087950,503,4.61,18.9,149,1244,187
2026-01-26T14:26:47.221092,504,4.60,18.8,149,1244,187
2026-01-26T14:26:48.333640,505,4.56,18.7,149,1244,187
2026-01-26T14:26:49.480205,506,4.52,18.5,149,1244,187
2026-01-26T14:26:50.588857,507,4.48,18.3,149,1244,187
2026-01-26T14:26:51.718784,508,4.55,18.6,149,1244,187
2026-01-26T14:26:52.811025,509,4.51,18.4,149,1244,187
2026-01-26T14:26:53.942143,510,4.47,18.3,149,1244,187
2026-01-26T14:26:55.021812,511,4.42,18.1,149,1244,187
2026-01-26T14:27:02.458215,512,4.74,19.4,149,1244,187
2026-01-26T14:27:03.550416,513,4.68,19.1,149,1244,187
2026-01-26T14:27:04.657349,514,4.49,18.4,149,1244,187
2026-01-26T14:27:05.775731,515,4.46,18.2,149,1244,187
2026-01-26T14:27:06.874848,516,4.41,18.0,149,1244,187
2026-01-26T14:27:07.970433,517,4.37,17.9,149,1244,187
2026-01-26T14:27:09.120164,518,4.33,17.7,149,1244,187
2026-01-26T14:27:10.114527,519,4.29,17.6,149,1244,187
2026-01-26T14:27:15.957485,520,4.50,18.4,149,1244,187
2026-01-26T14:27:17.061447,521,4.48,18.3,149,1244,187
2026-01-26T14:27:18.145040,522,4.45,18.2,149,1244,187
2026-01-26T14:27:19.118839,523,4.41,18.0,149,1244,187
2026-01-26T14:27:24.276653,524,4.39,18.0,149,1244,187
2026-01-26T14:27:25.413856,525,4.38,17.9,149,1244,187
2026-01-26T14:27:26.559079,526,4.34,17.7,149,1244,187
2026-01-26T14:27:27.640207,527,4.30,17.6,149,1244,187
2026-01-26T14:27:32.524973,528,4.31,17.6,149,1244,187
2026-01-26T14:27:33.607819,529,4.30,17.6,149,1244,187
2026-01-26T14:27:35.618199,530,4.40,18.0,149,1244,187
2026-01-26T14:27:42.810734,531,4.50,18.4,149,1244,187
2026-01-26T14:27:43.891910,532,4.50,18.4,149,1244,187
2026-01-26T14:27:45.095314,533,4.46,18.2,149,1244,187
2026-01-26T14:27:46.273138,534,4.41,18.0,149,1244,187
2026-01-26T14:27:47.482810,535,4.38,17.9,149,1244,187
2026-01-26T14:27:48.417812,536,4.34,17.8,149,1244,187
2026-01-26T14:27:54.271228,537,4.45,18.2,149,1244,187
2026-01-26T14:27:55.482124,538,4.46,18.2,149,1244,187
2026-01-26T14:27:56.604455,539,4.42,18.1,149,1244,187
2026-01-26T14:27:57.735657,540,4.38,17.9,149,1244,187
2026-01-26T14:27:58.809672,541,4.34,17.8,149,1244,187
2026-01-26T14:28:05.687466,542,4.76,19.5,149,1244,187
2026-01-26T14:28:06.779623,543,4.70,19.2,149,1244,187
2026-01-26T14:28:07.883462,544,4.66,19.1,149,1244,187
2026-01-26T14:28:08.977782,545,4.62,18.9,149,1244,187
2026-01-26T14:28:10.067583,546,4.58,18.7,149,1244,187
2026-01-26T14:28:11.175225,547,4.52,18.5,149,1244,187
2026-01-26T14:28:12.289950,548,4.48,18.3,149,1244,187
2026-01-26T14:28:19.880481,549,4.69,19.2,149,1244,187
2026-01-26T14:28:20.964343,550,4.61,18.8,149,1244,187
2026-01-26T14:28:22.060521,551,4.57,18.7,149,1244,187
2026-01-26T14:28:23.185110,552,4.53,18.5,149,1244,187
2026-01-26T14:28:24.293679,553,4.49,18.4,149,1244,187
2026-01-26T14:28:25.385080,554,4.45,18.2,149,1244,187
2026-01-26T14:28:26.515287,555,4.41,18.1,149,1244,187
2026-01-26T14:28:27.595726,556,4.38,17.9,149,1244,187
2026-01-26T14:28:34.723262,557,4.49,18.4,149,1244,187
2026-01-26T14:28:35.844025,558,4.49,18.4,149,1244,187
2026-01-26T14:28:36.939032,559,4.45,18.2,149,1244,187
2026-01-26T14:28:38.138056,560,4.40,18.0,149,1244,187
2026-01-26T14:28:39.169300,561,4.36,17.8,149,1244,187
2026-01-26T14:28:44.266330,562,4.56,18.6,149,1244,187
2026-01-26T14:28:45.378043,563,4.57,18.7,149,1244,187
2026-01-26T14:28:46.336870,564,4.53,18.5,149,1244,187
2026-01-26T14:28:52.189692,565,4.55,18.6,149,1244,187
2026-01-26T14:28:53.271261,566,4.56,18.6,149,1244,187
2026-01-26T14:28:54.339160,567,4.51,18.5,149,1244,187
2026-01-26T14:28:59.621937,568,4.56,18.6,149,1244,187
2026-01-26T14:29:00.767938,569,4.41,18.0,149,1244,187
2026-01-26T14:29:01.862523,570,4.36,17.8,149,1244,187
2026-01-26T14:29:02.923613,571,4.33,17.7,149,1244,187
2026-01-26T14:29:07.760255,572,4.46,18.2,149,1244,187
2026-01-26T14:29:08.853584,573,4.49,18.3,149,1244,187
2026-01-26T14:29:10.847750,574,4.34,17.8,149,1244,187
2026-01-26T14:29:12.770777,575,4.35,17.8,149,1244,187
2026-01-26T14:29:14.771092,576,4.44,18.2,149,1244,187
2026-01-26T14:29:20.294443,577,4.33,17.7,149,1244,187
2026-01-26T14:29:25.632490,578,4.30,17.6,149,1244,187
2026-01-26T14:29:27.663283,579,4.47,18.3,149,1244,187
2026-01-26T14:29:33.327339,580,4.84,19.8,149,1244,187
2026-01-26T14:29:34.367017,581,4.83,19.8,149,1244,187
2026-01-26T14:29:35.396879,582,4.78,19.6,149,1244,187
2026-01-26T14:29:36.409096,583,4.74,19.4,149,1244,187
2026-01-26T14:29:37.539668,584,4.70,19.2,149,1244,187
2026-01-26T14:29:38.685850,585,4.66,19.0,149,1244,187
2026-01-26T14:29:39.991639,586,4.62,18.9,149,1244,187
2026-01-26T14:29:41.110909,587,4.58,18.7,149,1244,187
2026-01-26T14:29:42.194205,588,4.54,18.6,149,1244,187
2026-01-26T14:29:43.148724,589,4.50,18.4,149,1244,187
2026-01-26T14:29:44.933657,590,4.45,18.2,149,1244,187
2026-01-26T14:29:46.235824,591,4.41,18.0,149,1244,187
2026-01-26T14:29:48.028328,592,4.36,17.8,149,1244,187
2026-01-26T14:29:52.726707,593,5.29,21.6,149,1244,187
2026-01-26T14:29:53.742577,594,5.28,21.6,149,1244,187
2026-01-26T14:29:54.865355,595,5.24,21.4,149,1244,187
2026-01-26T14:29:55.866278,596,5.20,21.3,149,1244,187
2026-01-26T14:29:57.084266,597,5.15,21.1,149,1244,187
2026-01-26T14:29:58.323358,598,5.11,20.9,149,1244,187
2026-01-26T14:29:59.269658,599,5.06,20.7,149,1244,187
2026-01-26T14:30:00.527546,600,5.03,20.6,149,1244,187
2026-01-26T14:30:01.656972,601,4.83,19.7,149,1244,187
2026-01-26T14:30:02.879675,602,4.79,19.6,149,1244,187
2026-01-26T14:30:04.084253,603,4.74,19.4,149,1244,187
2026-01-26T14:30:05.371499,604,4.71,19.3,149,1244,187
2026-01-26T14:30:06.512058,605,4.66,19.1,149,1244,187
2026-01-26T14:30:07.673485,606,4.63,18.9,149,1244,187
2026-01-26T14:30:08.884899,607,4.57,18.7,149,1244,187
2026-01-26T14:30:10.007995,608,4.53,18.5,149,1244,187
2026-01-26T14:30:11.194388,609,4.50,18.4,149,1244,187
2026-01-26T14:30:12.356022,610,4.45,18.2,149,1244,187
2026-01-26T14:30:13.512960,611,4.43,18.1,149,1244,187
2026-01-26T14:30:14.702741,612,4.39,18.0,149,1244,187
2026-01-26T14:30:15.822760,613,4.35,17.8,149,1244,187
2026-01-26T14:30:17.953827,614,4.49,18.4,149,1244,187
2026-01-26T14:30:24.448955,615,4.42,18.1,149,1244,187
2026-01-26T14:30:26.453100,616,4.46,18.2,149,1244,187
2026-01-26T14:30:27.759509,617,4.42,18.1,149,1244,187
2026-01-26T14:30:33.184699,618,4.59,18.8,149,1244,187
2026-01-26T14:30:35.394158,619,4.44,18.2,149,1244,187
2026-01-26T14:30:38.283004,620,4.42,18.1,149,1246,187
2026-01-26T14:30:40.155308,621,4.56,18.7,149,1246,187
2026-01-26T14:30:42.420277,622,4.38,17.9,149,1246,187
2026-01-26T14:30:44.728126,623,4.39,17.9,149,1246,187
2026-01-26T14:30:51.589549,624,4.55,18.6,149,1246,187
2026-01-26T14:30:53.444481,625,4.49,18.4,149,1246,187
2026-01-26T14:30:59.298072,626,4.53,18.5,149,1246,187
2026-01-26T14:31:01.216994,627,4.70,19.2,149,1246,187
2026-01-26T14:31:05.959433,628,4.41,18.0,149,1246,187
2026-01-26T14:31:07.742936,629,4.42,18.1,149,1246,187
2026-01-26T14:31:12.145689,630,4.44,18.2,149,1246,187
2026-01-26T14:31:14.096973,631,4.62,18.9,149,1246,187
2026-01-26T14:31:15.357629,632,4.57,18.7,149,1246,187
2026-01-26T14:31:17.580059,633,4.37,17.9,149,1246,187
2026-01-26T14:31:25.201778,634,5.90,24.1,149,1246,187
2026-01-26T14:31:27.141827,635,5.83,23.9,149,1246,187
2026-01-26T14:31:29.362436,636,5.74,23.5,149,1246,187
2026-01-26T14:31:31.199852,637,5.66,23.1,149,1246,187
2026-01-26T14:31:33.019938,638,5.52,22.6,149,1246,187
2026-01-26T14:31:34.826245,639,5.49,22.5,149,1246,187
2026-01-26T14:31:36.622026,640,5.41,22.1,149,1246,187
2026-01-26T14:31:38.392999,641,5.32,21.7,149,1246,187
2026-01-26T14:31:40.161828,642,5.24,21.4,149,1246,187
2026-01-26T14:31:41.926469,643,5.16,21.1,149,1246,187
2026-01-26T14:31:43.691828,644,5.07,20.7,149,1246,187
2026-01-26T14:31:45.510369,645,4.98,20.4,149,1246,187
2026-01-26T14:31:47.295424,646,4.90,20.1,149,1246,187
2026-01-26T14:31:49.099595,647,4.81,19.7,149,1246,187
2026-01-26T14:31:50.893692,648,4.72,19.3,149,1246,187
2026-01-26T14:31:52.694446,649,4.64,19.0,149,1246,187
2026-01-26T14:31:54.508106,650,4.61,18.8,149,1246,187
2026-01-26T14:31:56.309078,651,4.54,18.6,149,1246,187
2026-01-26T14:31:58.303593,652,4.71,19.3,149,1246,187
2026-01-26T14:32:04.468554,653,4.52,18.5,149,1246,187
2026-01-26T14:32:06.473019,654,4.45,18.2,149,1246,187
2026-01-26T14:32:07.726151,655,4.41,18.0,149,1246,187
2026-01-26T14:32:13.918648,656,4.41,18.0,149,1246,187
2026-01-26T14:32:15.734230,657,4.60,18.8,149,1246,187
2026-01-26T14:32:17.875819,658,4.57,18.7,149,1246,187
2026-01-26T14:32:19.960310,659,4.52,18.5,149,1246,187
2026-01-26T14:32:21.290423,660,4.49,18.4,149,1246,187
2026-01-26T14:32:24.406395,661,4.47,18.3,149,1246,187
2026-01-26T14:32:26.179981,662,4.59,18.8,149,1246,187
2026-01-26T14:32:31.115371,663,4.61,18.9,152,1246,187
2026-01-26T14:32:32.877232,664,4.49,18.3,152,1246,187
2026-01-26T14:32:37.105131,665,4.50,18.4,152,1246,187
2026-01-26T14:32:39.061689,666,4.53,18.5,152,1246,187
2026-01-26T14:32:40.384921,667,4.49,18.4,152,1246,187
2026-01-26T14:32:45.298749,668,4.64,19.0,152,1246,187
2026-01-26T14:32:47.253863,669,4.60,18.8,152,1246,187
2026-01-26T14:32:48.593214,670,4.56,18.6,152,1246,187
2026-01-26T14:32:49.841854,671,4.52,18.5,152,1246,187
2026-01-26T14:32:54.650391,672,4.46,18.2,152,1246,187
2026-01-26T14:32:56.643869,673,4.77,19.5,152,1246,187
2026-01-26T14:32:58.005388,674,4.73,19.3,152,1246,187
2026-01-26T14:33:03.172277,675,4.62,18.9,152,1246,187
2026-01-26T14:33:05.083460,676,4.64,19.0,152,1246,187
2026-01-26T14:33:06.339554,677,4.61,18.8,152,1246,187
2026-01-26T14:33:11.115807,678,4.77,19.5,152,1246,187
2026-01-26T14:33:13.079707,679,4.54,18.6,152,1246,187
2026-01-26T14:33:14.366822,680,4.49,18.4,152,1246,187
2026-01-26T14:33:19.489689,681,4.46,18.2,152,1246,187
2026-01-26T14:33:21.571088,682,4.68,19.1,152,1246,187
2026-01-26T14:33:22.987802,683,4.64,19.0,152,1246,187
2026-01-26T14:33:24.328623,684,4.60,18.8,152,1246,187
2026-01-26T14:33:29.819309,685,4.47,18.3,152,1246,187
2026-01-26T14:33:31.920277,686,4.58,18.7,152,1246,187
2026-01-26T14:33:33.336212,687,4.53,18.5,152,1246,187
2026-01-26T14:33:34.711687,688,4.50,18.4,152,1246,187
2026-01-26T14:33:35.981257,689,4.45,18.2,152,1246,187
2026-01-26T14:33:41.720179,690,4.59,18.8,152,1246,187
2026-01-26T14:33:43.962993,691,4.60,18.8,152,1246,187
2026-01-26T14:33:45.350925,692,4.55,18.6,152,1246,187
2026-01-26T14:33:46.734220,693,4.52,18.5,152,1246,187
2026-01-26T14:33:48.089422,694,4.47,18.3,152,1246,187
2026-01-26T14:33:54.159442,695,4.46,18.2,152,1246,187
2026-01-26T14:33:56.465068,696,4.80,19.6,152,1246,187
2026-01-26T14:33:57.860231,697,4.75,19.4,152,1246,187
2026-01-26T14:33:59.216929,698,4.71,19.3,152,1246,187
2026-01-26T14:34:05.376478,699,4.45,18.2,152,1246,187
2026-01-26T14:34:08.011376,700,4.56,18.6,152,1246,187
2026-01-26T14:34:09.381942,701,4.52,18.5,152,1246,187
2026-01-26T14:34:14.392646,702,4.60,18.8,152,1246,187
2026-01-26T14:34:16.215278,703,4.52,18.5,152,1246,187
2026-01-26T14:34:20.794196,704,4.47,18.3,152,1246,187
2026-01-26T14:34:22.883741,705,4.52,18.5,152,1246,187
2026-01-26T14:34:27.682238,706,4.47,18.3,152,1246,187
2026-01-26T14:34:29.771191,707,4.75,19.4,152,1246,187
2026-01-26T14:34:31.173075,708,4.71,19.3,152,1246,187
2026-01-26T14:34:32.462068,709,4.67,19.1,152,1246,187
2026-01-26T14:34:38.547479,710,4.59,18.8,152,1246,187
2026-01-26T14:36:06.972119,711,11.74,48.0,152,1246,187
2026-01-26T14:36:11.136136,712,11.40,46.6,152,1246,187
2026-01-26T14:36:11.866246,713,11.42,46.7,152,1246,187
2026-01-26T14:36:15.035113,714,11.03,45.1,152,1246,187
2026-01-26T14:36:17.986726,715,10.71,43.8,152,1246,187
2026-01-26T14:36:20.976719,716,10.36,42.4,152,1246,187
2026-01-26T14:36:23.881622,717,10.02,41.0,152,1246,187
2026-01-26T14:36:27.486251,718,9.32,38.1,152,1246,187
2026-01-26T14:36:30.459890,719,9.00,36.8,152,1246,187
2026-01-26T14:36:33.283929,720,8.73,35.7,152,1246,187
2026-01-26T14:36:36.810552,721,8.39,34.3,152,1246,187
2026-01-26T14:36:39.576467,722,8.05,32.9,152,1246,187
2026-01-26T14:36:42.657842,723,7.30,29.9,152,1246,187
2026-01-26T14:36:45.165832,724,6.95,28.4,152,1246,187
2026-01-26T14:36:48.024029,725,6.61,27.0,152,1246,187
2026-01-26T14:36:50.716097,726,6.27,25.6,152,1246,187
2026-01-26T14:36:53.343896,727,5.86,24.0,152,1246,187
2026-01-26T14:36:56.360291,728,5.53,22.6,152,1246,187
2026-01-26T14:36:58.837645,729,5.20,21.2,152,1246,187
2026-01-26T14:37:01.692944,730,4.84,19.8,152,1246,187
2026-01-26T14:37:04.889039,731,4.51,18.4,152,1246,187
2026-01-26T14:37:07.770862,732,4.17,17.1,152,1246,187
2026-01-26T14:37:10.298169,733,3.81,15.6,152,1246,187
2026-01-26T14:37:13.026906,734,3.47,14.2,152,1246,187
2026-01-26T14:37:15.754612,735,3.19,13.1,152,1246,187
2026-01-26T14:37:22.676276,736,4.24,17.3,152,1246,187
2026-01-26T14:37:25.616652,737,3.90,16.0,152,1246,187
2026-01-26T14:37:27.969440,738,3.56,14.6,152,1246,187
2026-01-26T14:37:30.799893,739,3.23,13.2,152,1246,187
2026-01-26T14:37:33.033726,740,3.54,14.5,152,1246,187
2026-01-26T14:37:34.289113,741,3.51,14.3,152,1246,187
2026-01-26T14:37:40.994386,742,3.61,14.8,152,1246,187
2026-01-26T14:37:43.452637,743,3.58,14.7,152,1246,187
2026-01-26T14:37:45.683606,744,3.59,14.7,152,1246,187
2026-01-26T14:37:47.960220,745,3.62,14.8,152,1246,187
2026-01-26T14:37:49.723046,746,3.67,15.0,152,1246,187
2026-01-26T14:37:51.605847,747,3.70,15.1,152,1246,187
2026-01-26T14:37:53.014249,748,3.66,15.0,152,1246,187
2026-01-26T14:37:57.737129,749,3.63,14.8,152,1246,187
2026-01-26T14:37:59.641016,750,3.85,15.8,152,1246,187
2026-01-26T14:38:00.853577,751,3.81,15.6,152,1246,187
2026-01-26T14:38:03.894735,752,3.66,14.9,152,1249,187
2026-01-26T14:38:06.123061,753,3.63,14.8,152,1249,187
2026-01-26T14:38:08.339673,754,3.75,15.3,152,1249,187
2026-01-26T14:38:13.065405,755,3.69,15.1,152,1249,187
2026-01-26T14:38:14.232450,756,3.68,15.0,152,1249,187
2026-01-26T14:38:16.491098,757,3.65,14.9,152,1249,187
2026-01-26T14:38:18.567339,758,3.77,15.4,152,1249,187
2026-01-26T14:38:20.595221,759,3.67,15.0,152,1249,187
2026-01-26T14:38:22.631237,760,3.63,14.8,152,1249,187
2026-01-26T14:38:28.573310,761,3.93,16.1,152,1249,187
2026-01-26T14:38:29.664252,762,3.92,16.0,152,1249,187
2026-01-26T14:38:30.771659,763,3.88,15.9,152,1249,187
2026-01-26T14:38:31.735287,764,3.85,15.7,152,1249,187
2026-01-26T14:38:36.756591,765,3.71,15.2,152,1249,187
2026-01-26T14:38:37.859502,766,3.70,15.1,152,1249,187
2026-01-26T14:38:42.314761,767,3.71,15.2,152,1249,187
2026-01-26T14:38:43.353877,768,3.71,15.2,152,1249,187
2026-01-26T14:38:47.753716,769,3.86,15.8,152,1249,187
2026-01-26T14:38:48.748577,770,3.84,15.7,152,1249,187
2026-01-26T14:38:54.413158,771,3.78,15.4,152,1249,187
2026-01-26T14:38:55.571871,772,3.76,15.4,152,1249,187
2026-01-26T14:38:56.710457,773,3.72,15.2,152,1249,187
2026-01-26T14:39:00.811459,774,3.82,15.6,152,1249,187
2026-01-26T14:39:01.768477,775,3.80,15.5,152,1249,187
2026-01-26T14:39:07.022954,776,3.85,15.8,152,1249,187
2026-01-26T14:39:08.125374,777,3.84,15.7,152,1249,187
2026-01-26T14:39:09.098701,778,3.80,15.5,152,1249,187
2026-01-26T14:39:14.825982,779,3.72,15.2,152,1249,187
2026-01-26T14:39:15.934322,780,3.70,15.1,152,1249,187
2026-01-26T14:39:17.047979,781,3.67,15.0,152,1249,187
2026-01-26T14:39:22.186998,782,3.63,14.8,152,1249,187
2026-01-26T14:39:26.885468,783,3.78,15.4,152,1249,187
2026-01-26T14:39:28.827015,784,3.68,15.1,152,1249,187
2026-01-26T14:39:34.378608,785,3.82,15.6,152,1249,187
2026-01-26T14:39:35.452209,786,3.76,15.4,152,1249,187
2026-01-26T14:39:36.495231,787,3.72,15.2,152,1249,187
2026-01-26T14:39:41.527249,788,3.76,15.4,152,1249,187
2026-01-26T14:39:42.557267,789,3.70,15.1,152,1249,187
2026-01-26T14:39:47.012675,790,3.88,15.9,152,1249,187
2026-01-26T14:39:48.088074,791,3.86,15.8,152,1249,187
2026-01-26T14:39:52.748976,792,3.78,15.4,152,1249,187
2026-01-26T14:39:53.721584,793,3.72,15.2,152,1249,187
2026-01-26T14:39:59.516159,794,3.92,16.0,152,1249,187
2026-01-26T14:40:00.598707,795,3.86,15.8,152,1249,187
2026-01-26T14:40:01.572482,796,3.82,15.6,152,1249,187
2026-01-26T14:40:07.359252,797,4.00,16.3,152,1249,187
2026-01-26T14:40:08.433934,798,3.85,15.7,152,1249,187
2026-01-26T14:40:10.385389,799,3.74,15.3,152,1249,187
2026-01-26T14:40:12.449154,800,3.70,15.2,152,1249,187
2026-01-26T14:40:18.421641,801,3.96,16.2,152,1249,187
2026-01-26T14:40:19.538025,802,3.94,16.1,152,1249,187
2026-01-26T14:40:20.621151,803,3.90,16.0,152,1249,187
2026-01-26T14:40:21.608680,804,3.86,15.8,152,1249,187
2026-01-26T14:40:26.626750,805,3.75,15.3,152,1249,187
2026-01-26T14:40:27.652523,806,3.74,15.3,152,1249,187
2026-01-26T14:40:32.691089,807,3.75,15.3,152,1249,187
2026-01-26T14:40:33.780684,808,3.74,15.3,152,1249,187
2026-01-26T14:40:38.937104,809,3.90,16.0,152,1249,187
2026-01-26T14:40:39.934702,810,3.89,15.9,152,1249,187
2026-01-26T14:40:45.537366,811,3.81,15.6,152,1249,187
2026-01-26T14:40:46.648261,812,3.80,15.5,152,1249,187
2026-01-26T14:40:47.629453,813,3.76,15.4,152,1249,187
2026-01-26T14:40:52.889676,814,3.79,15.5,152,1249,187
2026-01-26T14:40:53.906637,815,3.78,15.4,152,1249,187
2026-01-26T14:41:00.372739,816,4.08,16.7,152,1249,187
2026-01-26T14:41:01.612267,817,4.08,16.7,152,1249,187
2026-01-26T14:41:02.748517,818,4.04,16.5,152,1249,187
2026-01-26T14:41:08.140898,819,3.90,16.0,152,1249,187
2026-01-26T14:41:09.139523,820,3.73,15.3,152,1249,187
2026-01-26T14:41:14.328577,821,3.85,15.7,152,1249,187
2026-01-26T14:41:15.434244,822,3.76,15.4,152,1249,187
2026-01-26T14:41:16.369788,823,3.71,15.2,152,1249,187
2026-01-26T14:41:21.385035,824,3.96,16.2,152,1249,187
2026-01-26T14:41:22.382558,825,3.91,16.0,152,1249,187
2026-01-26T14:41:27.048437,826,3.83,15.6,152,1249,187
2026-01-26T14:41:28.068219,827,3.77,15.4,152,1249,187
2026-01-26T14:41:33.181491,828,3.83,15.7,152,1249,187
2026-01-26T14:41:34.267656,829,3.76,15.4,152,1249,187
2026-01-26T14:41:39.703233,830,3.92,16.0,152,1249,187
2026-01-26T14:41:40.705958,831,3.92,16.0,152,1249,187
2026-01-26T14:41:45.788818,832,3.84,15.7,152,1249,187
2026-01-26T14:41:46.892439,833,3.83,15.7,152,1249,187
2026-01-26T14:41:47.937508,834,3.80,15.5,152,1249,187
2026-01-26T14:41:52.654010,835,3.80,15.5,152,1249,187
2026-01-26T14:41:53.726441,836,3.81,15.6,152,1249,187
2026-01-26T14:42:00.359848,837,3.99,16.3,152,1249,187
2026-01-26T14:42:01.516542,838,4.10,16.7,152,1249,187
2026-01-26T14:42:02.518916,839,4.06,16.6,152,1249,187
2026-01-26T14:42:08.238432,840,3.99,16.3,152,1249,187
2026-01-26T14:42:09.368085,841,3.83,15.7,152,1249,187
2026-01-26T14:42:10.374160,842,3.79,15.5,152,1249,187
2026-01-26T14:42:15.697017,843,3.80,15.5,152,1249,187
2026-01-26T14:42:16.693993,844,3.79,15.5,152,1249,187
2026-01-26T14:42:21.491357,845,4.01,16.4,152,1249,187
2026-01-26T14:42:22.448742,846,3.94,16.1,152,1249,187
2026-01-26T14:42:27.397230,847,3.92,16.0,152,1249,187
2026-01-26T14:42:28.508975,848,3.86,15.8,152,1249,187
2026-01-26T14:42:29.455917,849,3.82,15.6,152,1249,187
2026-01-26T14:42:31.660661,850,3.80,15.5,152,1249,187
2026-01-26T14:42:33.838479,851,3.93,16.1,152,1249,187
2026-01-26T14:42:36.254176,852,3.78,15.4,152,1249,187
2026-01-26T14:42:38.419417,853,3.77,15.4,152,1249,187
2026-01-26T14:42:40.539447,854,3.93,16.1,152,1249,187
2026-01-26T14:42:42.671415,855,3.77,15.4,152,1249,187
2026-01-26T14:42:44.909779,856,3.79,15.5,152,1249,187
2026-01-26T14:42:47.036316,857,3.95,16.1,152,1249,187
2026-01-26T14:42:49.142403,858,3.81,15.6,152,1249,187
